"Month","Precipitation"
1,0.35280701240481
1,0.114864907345691
1,0.225590364948403
1,0.224708300606835
1,0.21461439473569
1,0.13715356146804
1,0.32526460245208
1,0.138100807589581
1,0.271735120804806
1,0.213182022434921
1,0.168111852758557
1,0.155157653125571
1,0.12500171777674
1,0.0765626307952516
1,0.168630114671942
1,0.316456605560234
1,0.216412058193782
1,0.18946098066408
1,0.199001048599712
1,0.199992419425143
1,0.271835280045707
1,0.241750550458164
1,0.198392833681282
1,0.180496406301245
1,0.200629119717632
2,0.364566376447328
2,0.148715860746051
2,0.226645259999714
2,0.204822792966297
2,0.185293490631011
2,0.1359482433827
2,0.354444123331632
2,0.185126614837827
2,0.300353068496406
2,0.198669414999131
2,0.179747468109781
2,0.161877929940601
2,0.151473892628928
2,0.100626295136408
2,0.165293043892234
2,0.291092467250564
2,0.216847964225053
2,0.202164736151644
2,0.218983446416132
2,0.219707966380156
2,0.237147752955025
2,0.214644261404828
2,0.179355487262001
2,0.17660706305378
2,0.204897674507265
3,0.288893414790437
3,0.127827348705978
3,0.182669321588946
3,0.158838482207102
3,0.162400934300422
3,0.136111758024526
3,0.359387563548808
3,0.215125213003375
3,0.292852267875787
3,0.190124861774166
3,0.178989751020708
3,0.1821282222636
3,0.19031526562685
3,0.136234693286497
3,0.169206774671693
3,0.270697246378404
3,0.240382807419337
3,0.248045910211658
3,0.26861578817261
3,0.256771627960006
3,0.218382260754879
3,0.212690312082486
3,0.194593704350154
3,0.209467980880618
3,0.236993799944685
4,0.226607443210014
4,0.0938192806643201
4,0.119306507713191
4,0.0878538585880051
4,0.100586667315383
4,0.135349758920711
4,0.336637817781593
4,0.20990101688767
4,0.226394401465768
4,0.12876432720077
4,0.173981359239406
4,0.195391770603237
4,0.209081678690382
4,0.146649658177012
4,0.126435026288618
4,0.242488668504848
4,0.250399590981942
4,0.277192986004593
4,0.306759607155982
4,0.259970108800189
4,0.182092231852948
4,0.193874617480105
4,0.187176241865927
4,0.234296053918115
4,0.266880206254427
5,0.192090398627442
5,0.0575650273049177
5,0.0555745427277543
5,0.0271414315022867
5,0.0322026347987503
5,0.121365005725238
5,0.282052075135653
5,0.184644911200849
5,0.135869187261051
5,0.0333971289023793
5,0.156707328073935
5,0.176826320625878
5,0.191270507912122
5,0.13168352552384
5,0.0411502460906377
5,0.165991395988385
5,0.204006109925103
5,0.234394739777599
5,0.244718999624638
5,0.169081721423936
5,0.0886213368289646
5,0.115444115067476
5,0.11076867679094
5,0.170409913380354
5,0.193108950270471
6,0.275468730706052
6,0.139227453246349
6,0.130147264485458
6,0.0300594039259749
6,0.0516533567918032
6,0.145038745813508
6,0.351162074139211
6,0.324104682931647
6,0.235153945595812
6,0.029631244657935
6,0.175447373749194
6,0.21003288452448
6,0.271516385055293
6,0.241162916836402
6,0.0342703145861378
6,0.131787859345422
6,0.190569792266615
6,0.257393440961096
6,0.296062059987889
6,0.199368319613313
6,0.037472597824717
6,0.0635936551418581
6,0.0640525443884599
6,0.148980470839888
6,0.192047240830107
7,0.293099519694806
7,0.167167783615696
7,0.110744120433992
7,0.0197388908418361
7,0.0458996795771327
7,0.234211134966245
7,0.408002243830197
7,0.348592005821047
7,0.236732151961405
7,0.0244444893127138
7,0.287779231484819
7,0.315300062538881
7,0.354164058080642
7,0.288419139451435
7,0.0354404403424269
7,0.205329068307947
7,0.286895509589158
7,0.363423278031405
7,0.387473774026148
7,0.232515856168902
7,0.0436003757897652
7,0.0732472463482736
7,0.0761566604978725
7,0.182218958002522
7,0.217293938362673
8,0.285421544958808
8,0.280287148370917
8,0.191268435969505
8,0.0539500783247604
8,0.0741130804726708
8,0.184242110208288
8,0.355505387688027
8,0.396216389617621
8,0.261053381791498
8,0.0675769609870258
8,0.18610136407915
8,0.229559639137733
8,0.298615614156006
8,0.272064298769692
8,0.0779251325866426
8,0.137618382609617
8,0.21256927993818
8,0.286886055391733
8,0.316291433364313
8,0.212898688118912
8,0.0443748449185932
8,0.0782174222990761
8,0.0908347240624607
8,0.16709152077965
8,0.189780428172526
9,0.386743253102395
9,0.331272008224914
9,0.214672516563041
9,0.11252087261937
9,0.11816198195902
9,0.168985122854792
9,0.280374722478882
9,0.273066259524057
9,0.294833106408987
9,0.137171687129012
9,0.156968945361768
9,0.168641610116538
9,0.201542263198462
9,0.209649314228955
9,0.140404424087137
9,0.126588833495589
9,0.169804982874666
9,0.209895829357265
9,0.251961805020073
9,0.234544487511812
9,0.0795054799596073
9,0.110318006250054
9,0.129111262481274
9,0.169318782354821
9,0.179258320827103
10,0.222989094709192
10,0.195129217104295
10,0.151983805380951
10,0.105006343460445
10,0.105596164132749
10,0.0983468589765835
10,0.191175566897073
10,0.160391687131778
10,0.288369382133169
10,0.178239953356751
10,0.103073996058356
10,0.106627323930297
10,0.123003943031108
10,0.153975371972592
10,0.190845529459693
10,0.133193987039704
10,0.125674937976328
10,0.142857696232568
10,0.20533950475965
10,0.264278675103924
10,0.165827113960404
10,0.162460023034328
10,0.169110667229688
10,0.16195847479139
10,0.194103344597352
11,0.196583690126317
11,0.079247446365116
11,0.16326508784914
11,0.15477396004826
11,0.172399684288393
11,0.0964376559409175
11,0.207468525559307
11,0.112303234232058
11,0.219051697740724
11,0.198329370846295
11,0.117122112328616
11,0.122436537708381
11,0.100729992027482
11,0.0739191850129828
11,0.17488062837856
11,0.274331341643119
11,0.187457151241688
11,0.163143150189171
11,0.174916403921088
11,0.206500283752575
11,0.328735766288446
11,0.303072991982845
11,0.285256096503872
11,0.227021632213109
11,0.229741709176778
12,0.262771344523571
12,0.070104884457578
12,0.163117227884868
12,0.174658884475321
12,0.192902415960816
12,0.137759888616529
12,0.264179498117301
12,0.0988446163319168
12,0.206952872758848
12,0.186922160310132
12,0.154110524022144
12,0.156582198087563
12,0.118168903782134
12,0.0697874705224422
12,0.155929582206227
12,0.325436220691699
12,0.22434423726736
12,0.194555442476485
12,0.200883370098381
12,0.185258252258791
12,0.304506899055923
12,0.288598707811616
12,0.261743814462534
12,0.228927942202972
12,0.231307330409436
